County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
LEHIGH,MODERN REMEDIES LIMITED LIABILITY,VAPOR GALLERIA,18104,US,39**3060,OTP Retail,02/28/2023,"4672 BROADWAY
ALLENTOWN, PA 18104
(40.588682, -75.559057)"
PHILADELPHIA,AL-KHAL CONVENIENCE STORE INC,AL-KHAL CONVENIENCE STORE INC,19133,US,51**2713,Cig/OTP Retail,02/28/2023,"150 W LEHIGH AVE
PHILADELPHIA, PA 19133
(39.991129, -75.132778)"
WESTMORELAND,MENDALE SERVICE LLC,MENDALE SERVICE LLC,15679-1470,US,65**0183,Cig/OTP Retail,02/28/2023,"341 ROUTE 31
RUFFS DALE, PA 15679-1470
(40.179725, -79.654516)"
PHILADELPHIA,JOSEPH'S GROCERY STORE INC,JOSEPH'S GROCERY STORE INC,19120,US,51**2911,OTP Retail,02/28/2023,"5134 N. 2ND ST
PHILADELPHIA, PA 19120
(40.028273, -75.127178)"
BUCKS,ANAS ABBOUD,7 ELEVEN 11393D 1408,19054-3816,US,70**0259,Cig/OTP Retail,02/28/2023,"8019 MILL CREEK PKWY
LEVITTOWN, PA 19054-3816
(40.158177, -74.813604)"
WASHINGTON,COEN MARKETS INC,COEN MARKETS 1210,15301-8553,US,70**7003,Cig/OTP Retail,02/28/2023,"2865 S BRIDGE RD
WASHINGTON, PA 15301-8553
(40.130747, -80.336674)"
LEHIGH,SPEEDWAY LLC,SPEEDWAY # 06747,18105,US,39**0065,Cig/OTP Retail,02/28/2023,"1043-45 LEHIGH ST
ALLENTOWN, PA 18105
(40.587155, -75.47462)"
PHILADELPHIA,QUAN NI,HONG KONG DRAGON RESTAURANT,19121,US,51**8305,Retail,02/28/2023,"1917 N 31ST STREET
PHILADELPHIA, PA 19121
(39.985657, -75.184366)"
PHILADELPHIA,ALLEN BROS WHOLESALE DISTRIBUTORS INC,ALLEN BROTHERS WHOLESALE DIST LLC,19140-2725,US,51**0005,CSA/OTP Wholesale,02/28/2023,"120 W ERIE AVE
PHILADELPHIA, PA 19140-2725
(40.007427, -75.128387)"
PHILADELPHIA,JIMMIS NEWS,JIMMIS NEWS,19107,US,51**5449,Retail,02/28/2023,"1234 MARKET STREET
PHILADELPHIA, PA 19107
(39.952019, -75.160819)"
PHILADELPHIA,SWAMI NEWS INC,SWAMI NEWS INC,19107,US,51**2789,Retail,02/28/2023,"12TH & FILBERT ST
PHILADELPHIA, PA 19107"
PHILADELPHIA,STATION MANGT CONSULTANTS INC (SMC),RISING SUN SUNOCO,19120-1624,US,70**5007,Cig/OTP Retail,02/28/2023,"5680 RISING SUN AVE
PHILADELPHIA, PA 19120-1624
(40.038989, -75.110277)"
CAMBRIA,HADIX ENTERPRISES LLC,MOXHAM DELI,15902,US,11**5829,OTP Retail,02/28/2023,"671 LINDEN AVE
JOHNSTOWN, PA 15902
(40.293766, -78.90791)"
ALLEGHENY,RAHIM UNITED LLC,SCHWARTZ SUPER MARKET STORE,15212-2339,US,02**5994,Cig/OTP Retail,02/28/2023,"3235 BRIGHTON RD
PITTSBURGH, PA 15212-2339
(40.476107, -80.031548)"
TIOGA,SARA SMITH INC,SARA JOS STOP N GO,16933-1410,US,59**4883,Cig/OTP Retail,02/28/2023,"33 W WELLSBORO ST
MANSFIELD, PA 16933-1410
(41.806787, -77.079368)"
MONTGOMERY,SHRIVAS SARTHAK ENTERPRISES INC,SHRIVAS SARTHAK ENTERPRISES INC,18969,US,46**3996,Cig/OTP Retail,02/28/2023,"205 MAIN STREET
TELFORD, PA 18969
(40.312118, -75.325442)"
FAYETTE,JAMES VENDING INC,FREEDOM SOI,15042,US,26**6544,Vending,02/28/2023,"345 8TH STREET
FREEDOM, PA 15042
(40.685602, -80.254008)"
NORTHUMBERLAND,LYNDA YOST,HOME PLATE CAFE,17872,US,49**2957,Retail,02/28/2023,"2 S 2ND STREET
SHAMOKIN, PA 17872
(40.787388, -76.563991)"
BERKS,7-ELEVEN INC,SUNOCO #40115H,19505,US,06**5193,Cig/OTP Retail,02/28/2023,"722 RTE 100 NORTH
BECHTELSVILLE, PA 19505
(40.356694, -75.628002)"
ALLEGHENY,BHANGAL LLC,BHANGAL LLC,15237,US,02**9382,Cig/OTP Retail,02/28/2023,"4616 MCKNIGHT RD
ROSS TOWNSHIP, PA 15237
(40.506244, -80.007493)"
PHILADELPHIA,52 FOOD MARKET LLC,52 FOOD MARKET LLC,19139,US,51**0856,Cig/OTP Retail,02/28/2023,"5138 MARKET ST
PHILADELPHIA, PA 19139
(39.95979, -75.22379)"
LANCASTER,HISSAN KHALID INC,SUNOCO COLUMBIA,17603,US,36**6144,Retail,02/28/2023,"1000 COLUMBIA AVE
LANCASTER, PA 17603
(40.038454, -76.326302)"
DAUPHIN,KHADIJAH BEIG,7 ELEVEN STORE 21439D,17103-1956,US,70**0433,Cig/OTP Retail,02/28/2023,"2800 WALNUT ST
HARRISBURG, PA 17103-1956
(40.280583, -76.846975)"
SCHUYLKILL,JEFFREY KLINE,"KLINE, JEFFREY A",17954-1235,US,54**1917,Cig/OTP Retail,02/28/2023,"401 SUNBURY ST # 405
MINERSVILLE, PA 17954-1235
(40.691726, -76.263766)"
BUCKS,AXCEL MANAGEMENT CORP,SMOKERS EXPRESS,19067,US,09**2019,Wholesale,02/28/2023,"813 WEST TRENTON AVE
MORRISVILLE, PA 19067
(40.209574, -74.798134)"
YORK,7-ELEVEN INC,A PLUS #40447H,17019,US,67**5317,Cig/OTP Retail,02/28/2023,"313 SOUTH RT 15
DILLSBURG, PA 17019
(40.098396, -77.044575)"
BEAVER,TRI STATE VENDING & SERVICES LLC,ALIQUIPPA VFW,15001,US,04**9639,Vending,02/28/2023,"211 PENN AVE
ALIQUIPPA, PA 15001
(40.611244, -80.269202)"
LACKAWANNA,AL&R LLC,AL&R LLC,18517,US,35**5238,Retail,02/28/2023,"527 NORTH MAIN STREET
TAYLOR, PA 18517
(41.391005, -75.696417)"
PHILADELPHIA,NUNEZ GROCERIES INC,NUNEZ GROCERIES INC,19140,US,51**2881,OTP Retail,02/28/2023,"731 W. WINGOHOCKING ST
PHILADELPHIA, PA 19140
(40.02023, -75.138881)"
LACKAWANNA,GNL INC,GNL INC,18403,US,35**4692,Retail,02/28/2023,"99 N MAIN ST
ARCHBALD, PA 18403
(41.490517, -75.551644)"
ALLEGHENY,SAAD UNITED CORPORATION,SAAD UNITED INC,15212-4759,US,02**1926,Retail,02/28/2023,"1318 FEDERAL ST
PITTSBURGH, PA 15212-4759
(40.457207, -80.007195)"
PHILADELPHIA,ELSA GARCIA,ELLEN GROCERY & DELI,19134,US,51**5343,OTP Retail,02/28/2023,"600 E ONTARIO ST
PHILADELPHIA, PA 19134
(40.000336, -75.11854)"
PHILADELPHIA,ROKERS SMOKE SHOP INC,ROKERS SMOKE SHOP INC,19111,US,51**9083,Cig/OTP Retail,02/28/2023,"7265 RISING SUN AVE
PHILADELPHIA, PA 19111
(40.061195, -75.084109)"
SULLIVAN,"BABA STORE, LLC","BABA STORE, LLC",18616,US,57**8155,OTP Retail,02/28/2023,"4700 PA-154
FORKSVILLE, PA 18616
(41.491512, -76.601496)"
MONTGOMERY,"HANAMI, INC.",OSO,19012-1403,US,46**9088,Retail,02/28/2023,"7400 FRONT ST
CHELTENHAM, PA 19012-1403
(40.052068, -75.117787)"
PHILADELPHIA,FANG BAR INC,FANG BAR INC,19146-4540,US,51**2439,Retail,02/28/2023,"1415 S 21ST ST
PHILADELPHIA, PA 19146-4540
(39.933913, -75.179397)"
MONTGOMERY,"YIILSY, LLC",7-ELEVEN STORE 2405-11331C,19001,US,46**8406,OTP Retail,02/28/2023,"1837 OLD YORK ROAD
ABINGTON, PA 19001
(40.136069, -75.114192)"
NORTHUMBERLAND,STEPPS FOOD INC,STEPP'S LOTTERY COFFEE,17872,US,49**8979,Cig/OTP Retail,02/28/2023,"61 E INDEPENDENCE ST
SHAMOKIN, PA 17872
(40.791736, -76.555855)"
WESTMORELAND,JAK PETROLEUM COMPANY,JAK PETROLEUM COMPANY SITE 2,15613-8413,US,65**5934,Cig/OTP Retail,02/28/2023,"1824 HANCOCK AVE
APOLLO, PA 15613-8413
(40.570814, -79.575063)"
PHILADELPHIA,MAXIMO LANFRANCO,MAXI GROCERY,19151,US,51**8260,Retail,02/28/2023,"6224 LEBANON AVE
PHILADELPHIA, PA 19151
(39.981334, -75.245739)"
PERRY,MS & KS INC,OLD MOUNTAIN STONE INN,17068,US,50**9556,Vending,02/28/2023,"14 SOULE RD
NEW BLOOMFIELD, PA 17068
(40.425795, -77.177207)"
BUCKS,F C V BENSALEM LLC,FOG CITY VAPOR LLC,19020,US,09**5054,OTP Retail,02/28/2023,"3563 HULMEVILLE ROAD
BENSALEM, PA 19020
(40.104743, -74.939331)"
ADAMS,7-ELEVEN INC,A PLUS #40445H,17320,US,01**5072,Cig/OTP Retail,02/28/2023,"4910 FAIRFIELD RD
FAIRFIELD, PA 17320
(39.780525, -77.378584)"
DAUPHIN,SPL FUEL INC,SPL FUEL INC,17048-8409,US,22**1232,Cig/OTP Retail,02/28/2023,"5541 STATE ROUTE 209
LYKENS, PA 17048-8409
(40.568932, -76.761393)"
NORTHAMPTON,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #226,18013-1653,US,48**6714,Cig/OTP Retail,02/28/2023,"893 MARKET STREET
BANGOR, PA 18013-1653
(40.86768, -75.21809)"
PHILADELPHIA,JAY'S GROCERY I INC,JAY'S GROCERY I INC,19120,US,51**5041,OTP Retail,02/28/2023,"326 W. ASHDALE ST
PHILADELPHIA, PA 19120
(40.027751, -75.130312)"
ERIE,GURI ERIE INC,LUCKYS FOOD MART BUFFALO ROAD,16510-1323,US,25**1659,Cig/OTP Retail,02/28/2023,"2267 BUFFALO RD
ERIE, PA 16510-1323
(42.135043, -80.026728)"
PHILADELPHIA,GENAO MINI MARKET INC,GENAO MINI MARKET INC,19141,US,51**9994,Cig/OTP Retail,02/28/2023,"1030 W. ROCKLAND ST
PHILADELPHIA, PA 19141
(40.026929, -75.141733)"
PHILADELPHIA,DEYANIRA FOOD MARKET INC.,DEYANIRA FOOD MARKET INC,19120,US,51**7352,Cig/OTP Retail,02/28/2023,"235 W DUNCANNON AVE
PHILADELPHIA, PA 19120
(40.029815, -75.127937)"
WASHINGTON,COEN MARKETS INC,COEN MARKETS 1235,15021,US,70**7013,Cig/OTP Retail,02/28/2023,"2048 ROUTE 18
BURGETTSTOWN, PA 15021"
PHILADELPHIA,ONE STOP FRESH DELI LLC,ONE STOP FRESH DELI LLC,19143-3419,US,51**1226,Cig/OTP Retail,02/28/2023,"4832 BALTIMORE AVENU
PHILADELPHIA, PA 19143-3419
(39.948218, -75.220865)"
PHILADELPHIA,MR. JEFFERSON FOOD MARKET INC,MR. JEFFERSON FOOD MARKET INC,19151,US,51**1951,Cig/OTP Retail,02/28/2023,"6101 W. JEFFERSON ST
PHILADELPHIA, PA 19151
(39.978696, -75.242564)"
LUZERNE,LAKEWAY BEVERAGE LLC,LAKEWAY BEVERAGE,18612-3316,US,40**8398,Cig/OTP Retail,02/28/2023,"ROUTE 118
DALLAS, PA 18612-3316"
PHILADELPHIA,YUE CHEN,PANDA RESTAURANT,19134,US,51**8630,Retail,02/28/2023,"301 EAST ONTARIO STREET
PHILADELPHIA, PA 19134
(40.001121, -75.124568)"
LACKAWANNA,NAJUKAL LLC,NAJUKAL LLC,18424,US,35**2998,Cig/OTP Retail,02/28/2023,"10 SCRANTON POCONO HIGHWAY
COVINGTON, PA 18424
(41.290314, -75.516692)"
PHILADELPHIA,JAYLA GROCERY INC,JAYLA GROCERY INC,19133,US,51**2728,Retail,02/28/2023,"520 W. DAUPHIN ST
PHILADELPHIA, PA 19133
(39.986123, -75.142294)"
MONTGOMERY,UAP LLC,UAP LLC,19012,US,46**1605,Retail,02/28/2023,"584 COTTMAN AVENUE
CHELTENHAM, PA 19012
(40.06824, -75.095435)"
ALLEGHENY,JD DOGGY INC,AUQUIPPA GIANT EAGLE,15001,US,02**9289,Cig/OTP Retail,02/28/2023,"3113 GREEN GARDEN ROAD
ALIQUIPPA, PA 15001
(40.599697, -80.303359)"
ERIE,SERAFINS INC,SERAFIN'S FOOD MARKET,16503,US,25**4131,Retail,02/28/2023,"601 E. 24TH ST
ERIE, PA 16503
(42.118535, -80.061405)"
CENTRE,HOUSER AMUSEMENTS LLC,CLARENCE AMERICAN LEGION,16829,US,14**4038,Vending,02/28/2023,"1171 CLARENCE RD
CLARENCE, PA 16829
(41.053173, -77.947396)"
BERKS,HARNOOR LLC,FLEETWOOD FOOD MARKET,19522-1416,US,06**1660,Cig/OTP Retail,02/28/2023,"325 E MAIN ST
FLEETWOOD, PA 19522-1416
(40.457517, -75.812006)"
BEAVER,TRI STATE VENDING & SERVICES LLC,THIRD BASE INN,15010,US,04**9639,Vending,02/28/2023,"1026 11TH AVE
BEAVER FALLS, PA 15010
(40.751925, -80.324793)"
LUZERNE,SHIVRUCHI CORPORATION,INDIA BAZAR,18702,US,40**3610,Cig/OTP Retail,02/28/2023,"196 WILKES BARRE TWP BLVD
WILKES BARRE, PA 18702
(41.240031, -75.861636)"
LEHIGH,B & S FOOD MART INC,"B & S FOOD MART, INC",18034,US,39**1902,Cig/OTP Retail,02/28/2023,"6131 MAIN ST
CENTER VALLEY, PA 18034
(40.529495, -75.394354)"
PHILADELPHIA,NEW SPRING GARDEN MARKET INC,NEW SPRING GARDEN MARKET INC,19123,US,51**5284,Retail,02/28/2023,"400-14 SPRING GARDEN STRE
PHILADELPHIA, PA 19123
(39.961006, -75.14538)"
YORK,KREUTZ CREEK VALLEY POST 7045 V F W,V F W 7045 KREUTZ CREEK VLY,17406-9315,US,67**3157,Retail,02/28/2023,"341 YORKANA RD
YORK, PA 17406-9315
(39.998312, -76.604487)"
CENTRE,VERNON JODON,JODONS COUNTRY PLACE,16875-0023,US,14**6410,Retail,02/28/2023,"112 FIREHALL RD
SPRING MILLS, PA 16875-0023
(40.855768, -77.574492)"
CAMBRIA,O C I INC,GRAFT OIL CO,15909,US,70**0014,Cig/OTP Retail,02/28/2023,"3100 ELTON RD CO OP 217
JOHNSTOWN, PA 15909
(40.282356, -78.849812)"
NORTHAMPTON,GEORGE HOSSEIN,"HOSSEIN, GEORGE E",18042-3516,US,48**8502,Cig/OTP Retail,02/28/2023,"472 NORTHAMPTON ST
EASTON, PA 18042-3516
(40.691047, -75.212897)"
LUZERNE,SANS SOUCI BEER & DELI INC,SANS SOUCI BEER & DELI INC,18706,US,40**8768,OTP Retail,02/28/2023,"2345 S SANS SOUCI HIGHWAY
HANOVER TOWNSHIP, PA 18706"
CENTRE,SMOKE N GO EXPRESS 2 LLC,SMOKE N GO EXPRESS 2 LLC,16823,US,14**4167,Cig/OTP Retail,02/28/2023,"121 WEST COLLEGE AVENUE
PLEASANT GAP, PA 16823
(40.86744, -77.747342)"
MONROE,I CUE CIGAR LOUNGE LIMITED LIABILITY,I CUE CIGAR LOUNGE,18302,US,45**1696,OTP Retail,02/28/2023,"4543 MILFORD ROAD
EAST STROUDSBURG, PA 18302
(41.043014, -75.12706)"
ERIE,HERITAGE VENDING COMPANY,CHESTNUT STREET,16508,US,25**1536,Vending,02/28/2023,"362 WEST 31ST STREET
ERIE, PA 16508
(42.104873, -80.079258)"
CENTRE,HOUSER AMUSEMENTS LLC,JACK HOUSER AMUSEMENT,16823,US,14**4038,Vending,02/28/2023,"461 E CHERRY LN
BELLEFONTE, PA 16823
(40.912942, -77.770237)"
PHILADELPHIA,HESHAM RABED,SKY STORE,19147-2102,US,51**7498,Cig/OTP Retail,02/28/2023,"632 SOUTH ST
PHILADELPHIA, PA 19147-2102
(39.942116, -75.153171)"
BERKS,SAANVI CHROME INC,SAANVI CHROME INC,19554,US,06**2089,Cig/OTP Retail,02/28/2023,"3695 MOUNNTAIN ROAD
SHARTLESVILLE, PA 19554
(40.517628, -76.110497)"
MONROE,BRIGHT STAR FUEL LLC,BRIGHT STAR FUEL LLC,18322,US,45**1531,OTP Retail,02/28/2023,"1536 ROUTE 209
BRODHEADSVILLE, PA 18322
(40.918242, -75.413578)"
ARMSTRONG,FRANKLIN FOODS INC,WEST KITTANNING SHOP N SAVE,16201-8803,US,03**1949,Cig/OTP Retail,02/28/2023,"1 FRANKLIN VILLAGE MALL
KITTANNING, PA 16201-8803
(40.812791, -79.550405)"
LANCASTER,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #080,17554-1709,US,36**6621,Cig/OTP Retail,02/28/2023,"320 EAST MAIN STREET
MOUNTVILLE, PA 17554-1709
(40.037682, -76.421358)"
ELK,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #29304,15868-3005,US,24**4939,Cig/OTP Retail,02/28/2023,"18429 BENNETTS VALLEY HWY
WEEDVILLE, PA 15868-3005
(41.267333, -78.497357)"
ERIE,KAMANA ASIAN FOODMART LLC,ERIE PA,16501,US,25**9412,Retail,02/28/2023,"1230 FRENCH ST
ERIE, PA 16501
(42.123714, -80.079706)"
BERKS,YOUR BEERMART INC,YOUR BEERMART INC,19512,US,06**8804,OTP Retail,02/28/2023,"191 COUNTY LINE ROAD
BOYERTOWN, PA 19512
(40.334534, -75.620861)"
ERIE,"REID STORES, INC.",CROSBYS # 96,16407-1908,US,70**8010,Cig/OTP Retail,02/28/2023,"247 E MAIN ST
CORRY, PA 16407-1908
(41.921303, -79.635667)"
MONTGOMERY,ANT & SHELL INC,LAROMAS PIZZERIA,19401,US,46**0951,Retail,02/28/2023,"548 DEKALB PIKE
NORRISTOWN, PA 19401
(40.116435, -75.340626)"
PHILADELPHIA,"STADIUM CASINO RE, LLC",LIVE! CASINO & HOTEL PHILADELPHIA,19148,US,51**1947,Cig/OTP Retail,02/28/2023,"900 PACKER AVENUE
PHILADELPHIA, PA 19148
(39.910235, -75.16386)"
WASHINGTON,ANTHONY ZENNER,DAISYTOWN ATHLETIC CLUB,15427,US,63**7782,Vending,02/28/2023,"4 DAISYTOWN ROAD
DAISYTOWN, PA 15427
(40.03983, -79.934702)"
BEAVER,TRI STATE VENDING & SERVICES LLC,THURSDAYS,15009,US,04**9639,Vending,02/28/2023,"410 WOLFE LANE
BEVAER, PA 15009
(40.697803, -80.294285)"
LUZERNE,"WEST NANTICOKE BEER & DELI, INC.","WEST NANTICOKE BEER & DELI, INC.",18634-1126,US,40**5747,Retail,02/28/2023,"77 ALLEN STREET
NANTICOKE, PA 18634-1126
(41.221253, -76.014688)"
PHILADELPHIA,OLIVARES FOOD MARKET INC,OLIVARES FOOD MARKET INC,19146,US,51**9225,OTP Retail,02/28/2023,"1301 S. BOUVIER ST
PHILADELPHIA, PA 19146
(39.934875, -75.173403)"
FAYETTE,JAMES VENDING INC,DUTCHS BAR,15061,US,26**6544,Vending,02/28/2023,"1104 MARSHALL AVENUE
MONACA, PA 15061
(40.680924, -80.280131)"
CENTRE,HOUSER AMUSEMENTS LLC,CENTRE HALL AMERICAN LEGION,16828,US,14**4038,Vending,02/28/2023,"2928 RUNS VALLEY RD
CENTRE HALL, PA 16828"
DELAWARE,IFFAT ENTERPRISES INC,IFFAT ENTERPRISES INC,19013,US,23**9827,Retail,02/28/2023,"1425 W 9TH STREET
CHESTER, PA 19013
(39.843952, -75.381036)"
LACKAWANNA,PARADISE VALLEY PLAZA LLC,PARADISE VALLEY PLAZA LLC,18407,US,35**4976,OTP Retail,02/28/2023,"127 ROUTE 106
GREENFIELD TWP, PA 18407
(41.580618, -75.509156)"
NORTHAMPTON,L&P7 LLC,A TO Z CONVENIENCE,18042,US,48**5402,Retail,02/28/2023,"1101 LEHIGH STREET
EASTON, PA 18042
(40.687519, -75.224294)"
ALLEGHENY,JACOB NIKITUK,CREEKSIDE SALOON,15698,US,02**5008,Vending,02/28/2023,"132 MARCH STREET
YUKON, PA 15698
(40.220816, -79.686878)"
PHILADELPHIA,HOMERO MINI MARKET INC,HOMERO MINI MARKET INC,19134,US,51**8565,OTP Retail,02/28/2023,"217 E TIOGA ST
PHILADEPHIA, PA 19134
(40.00276, -75.125597)"
PHILADELPHIA,MIRIAM GROCERY INC,MIRIAM GROCERY INC,19124,US,51**2903,OTP Retail,02/28/2023,"5271 HOWLAND ST
PHILADELPHIA, PA 19124
(40.032147, -75.105873)"
SCHUYLKILL,POTTSVILLE TOBACCO SHOP LLC,POTTSVILLE TOBACCO SHOP LLC,17901,US,54**4236,OTP Retail,02/28/2023,"10 N. CENTRE ST
POTTSVILLE, PA 17901
(40.685258, -76.195266)"
WASHINGTON,VALLEY CIGARETTE SERVICE,MYFORD HOTEL,15022,US,63**0493,Vending,02/28/2023,"700 FALLOWFIELD AVE
CHARLEROI, PA 15022
(40.140234, -79.90072)"
BERKS,TRI BEER LLC,TRI BEER SHOPPE,19607,US,06**5214,Retail,02/28/2023,"4900 SHILLINGTON PLAZA
SHILLINGTON, PA 19607"
BLAIR,INGRAM & INGRAM INC,WHISTLE STOP INC,16601-5802,US,07**5803,Retail,02/28/2023,"400 N 2ND ST
ALTOONA, PA 16601-5802
(40.53357, -78.386404)"
LACKAWANNA,M KUMAR P INC,DUNMORE CONVENIENCE,18512,US,35**8770,OTP Retail,02/28/2023,"915 DUNMORE ST
THROOP, PA 18512
(41.451907, -75.613323)"
LUZERNE,YOGKALA MANAGEMENT INC.,VALLEY MART PLAINS,18705,US,40**9754,Cig/OTP Retail,02/28/2023,"240 SOUTH RIVER STREET
PLAINS, PA 18705
(41.270107, -75.861518)"
ALLEGHENY,HAIBOUNA MARKET INC,HAIBOUNA MARKET,15218,US,02**9675,Cig/OTP Retail,02/28/2023,"7521 WASHINGTON AVENUE
PITTSBURGH, PA 15218
(40.420909, -79.886784)"
DELAWARE,TWO FARMS INC,ROYAL FARMS #202,19078-1001,US,23**8482,Cig/OTP Retail,02/28/2023,"105 S STEWART AVE
RIDLEY PARK, PA 19078-1001
(39.87012, -75.322141)"
ERIE,BAY FRONT CONVENIENCE STORE INC,BAYFRONT CONVENIENCE STORE,16507-1163,US,25**2009,Cig/OTP Retail,02/28/2023,"556 W 4TH ST UNIT 4
ERIE, PA 16507-1163
(42.126662, -80.099361)"
MONTGOMERY,"YIILSY, LLC",7-ELEVEN STORE 2405-11331C,19001,US,46**8353,Retail,02/28/2023,"1837 OLD YORK ROAD
ABINGTON, PA 19001
(40.136069, -75.114192)"
VENANGO,SUTCH INC,SUTCH INC,16344,US,61**5569,Retail,02/28/2023,"21 MAIN ST
ROUSEVILLE, PA 16344
(41.46469, -79.689856)"
UNKNOWN/OUT OF STATE,EBY BROWN COMPANY LLC,EBY BROWN COMPANY LLC,45504-2012,US,00**0312,CSA/OTP Wholesale,02/28/2023,"1982 COMMERCE CIR
SPRINGFIELD, OH 45504-2012
(39.937335, -83.843662)"
PHILADELPHIA,FA NI,DYNASTY CHINESE RESTAURANT,19104,US,51**2704,Retail,02/28/2023,"3511 HAVERFORD AVE
PHILADELPHIA, PA 19104
(39.963848, -75.193541)"
BERKS,SPRING 950 INC,SPRING 950 INC,19604,US,06**4962,Retail,02/28/2023,"948 N 8TH ST
READING, PA 19604
(40.350023, -75.920259)"
LUZERNE,SHREEJI DUPONT LLC,SHREEJI DUPONT LLC,18641,US,40**9429,Cig/OTP Retail,02/28/2023,"279 MAIN STREET
DUPONT, PA 18641
(41.322349, -75.74773)"
MONTGOMERY,RDS VENDING LLC,RDS VENDING LLC,19401-5009,US,46**1244,Vending,02/28/2023,"220 E WASHINGTON ST
NORRISTOWN, PA 19401-5009
(40.111688, -75.341519)"
DELAWARE,TWO FARMS INC,ROYAL FARMS #192,19014-3428,US,23**1845,Cig/OTP Retail,02/28/2023,"3314 MARKET ST
UPPER CHICHESTER, PA 19014-3428
(39.843686, -75.425422)"
LEHIGH,NIDHI BEVERAGE LLC,NIDHI BEVERAGE LLC,18052,US,39**6306,OTP Retail,02/28/2023,"1208 MACARTHUR ROAD
WHITEHALL, PA 18052
(40.62213, -75.481196)"
SCHUYLKILL,LONGIA PETROLEUM LLC,LONGIA PETROLEUM LLC,18237,US,54**8101,Retail,02/28/2023,"699 S KENNEDY DR
MCADOO, PA 18237
(40.893799, -75.995292)"
ADAMS,K AND H TRADING LLC,K AND H TRADING LLC,17372,US,01**6842,OTP Retail,02/28/2023,"250 RIDGE ROAD
YORK SPRINGS, PA 17372
(40.006464, -77.101972)"
WASHINGTON,CANONSBURG AMUSEMENT COMPANY,CANONSBURG AMUSEMENT CO INC,15330-2812,US,63**7700,Vending,02/28/2023,"1094 ROUTE 519
EIGHTY FOUR, PA 15330-2812
(40.200063, -80.131101)"
NORTHAMPTON,MAIN STREET SUNOCO INC,MAIN STREET SUNOCO INC,18018,US,48**8984,Cig/OTP Retail,02/28/2023,"810 MAIN ST
BETHLEHEM, PA 18018
(40.625429, -75.381829)"
FAYETTE,SOUTH SIDE PUB INC,BLUE MOON CAFE,15401,US,26**6218,Retail,02/28/2023,"375 S MT VERNON AVE
UNIONTOWN, PA 15401
(39.894363, -79.740291)"
LEHIGH,PEOPLES CORNER LLC,PEOPLES CORNER LLC,18102,US,39**0318,Cig/OTP Retail,02/28/2023,"502 W TILGHMAN ST
ALLENTOWN, PA 18102
(40.612857, -75.472636)"
PHILADELPHIA,C LEE INC,C LEE INC,19132-4321,US,51**8285,Retail,02/28/2023,"2272 N BOUVIER ST
PHILADELPHIA, PA 19132-4321
(39.988527, -75.161745)"
WASHINGTON,CANONSBURG AMUSEMENT COMPANY,PULASKI CLUB,15301,US,63**7700,Vending,02/28/2023,"SUMMERLEA AVE
WASHINGTON, PA 15301"
CENTRE,HOUSER AMUSEMENTS LLC,UNDINE FIRE COMPANY,16823,US,14**4038,Vending,02/28/2023,"133 EAST BISHOP ST
BELLEFONTE, PA 16823
(40.911019, -77.776216)"
MONTGOMERY,KUSH 16 LLC,P & B BEVERAGES,18074-9718,US,46**2249,Cig/OTP Retail,02/28/2023,"1461 NORTH GRAVEL PIKE
PERKIOMENVILLE, PA 18074-9718
(40.300874, -75.480207)"
YORK,LINA LONDONO,RIVAS MINI MARKET,17403,US,67**8397,Retail,02/28/2023,"699 E PHILADELPHIA STREET
YORK, PA 17403
(39.969357, -76.714146)"
NORTHAMPTON,S & C VENDING COMPANY INC,RAUSCH HAUS,18071-2017,US,48**7783,Vending,02/28/2023,"950 DELAWARE AVE
PALMERTON, PA 18071-2017
(40.810041, -75.591819)"
CHESTER,COLMAR VALLEY CIGARS INC,CIGAR CIGARS,19460-1879,US,15**6952,Cig/OTP Retail,02/28/2023,"271 SCHUYLKILL RD
PHOENIXVILLE, PA 19460-1879
(40.13507, -75.541531)"
BERKS,WALMART STORES EAST LP,WAL MART 1670,19610-1243,US,70**8008,Cig/OTP Retail,02/28/2023,"1135 BERKSHIRE BLVD
WYOMISSING, PA 19610-1243
(40.341581, -75.977609)"
BEDFORD,WALMART STORES EAST LP,WAL MART 1684,15537-6934,US,70**8010,Cig/OTP Retail,02/28/2023,"72 BEDFORD SQ
EVERETT, PA 15537-6934
(40.023916, -78.448923)"
MERCER,CLOUD NEUN OF WEST MIDDLESEX,CLOUD NEUN OF WEST MIDDLESEX,16159,US,43**2332,OTP Retail,02/28/2023,"3143 MAIN ST
WEST MIDDLESEX, PA 16159
(41.173735, -80.455659)"
VENANGO,JAMES STOUDT,PLUMER COUNTRY STORE,16301-6251,US,61**3520,Cig/OTP Retail,02/28/2023,"1303 STATE ROUTE 227
OIL CITY, PA 16301-6251
(41.496065, -79.645232)"
BERKS,DAEM INC,DAEM INC,19547,US,06**7164,Cig/OTP Retail,02/28/2023,"1141 MEMORIAL HIGHWAY
OLEY, PA 19547
(40.383749, -75.786387)"
